date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 08:59:00,41235.0,1.7784,5.8255,4.0471,5.8255,4.0471,1.7784,55.0881,1.0198,-29.8852,-0.0001
2023-12-13 09:00:00,41242.0,3.496,8.417,4.9211,8.417,4.9211,3.496,56.9487,1.0682,-27.1757,0.0003
2023-12-13 09:01:00,41220.1,2.9467,8.6045,5.6577,8.6045,5.6577,2.9467,57.287,1.0116,12.5105,0.0008
2023-12-13 09:02:00,41232.0,3.1559,9.6026,6.4467,9.6026,6.4467,3.1559,59.5115,1.0754,-3.6581,0.0011
2023-12-13 09:03:00,41186.42,0.1539,6.6391,6.4852,6.6391,6.4852,0.1539,53.4692,0.8095,2.2562,0.0012
2023-12-13 09:04:00,41167.0,-3.0342,2.6925,5.7266,2.6925,5.7266,-3.0342,49.1591,0.6599,-18.2167,0.0011
2023-12-13 09:05:00,41184.29,-3.8221,0.949,4.7711,0.949,4.7711,-3.8221,44.4655,0.0014,9.9724,0.0008
2023-12-13 09:06:00,41159.0,-5.7731,-2.4453,3.3278,-2.4453,3.3278,-5.7731,42.8688,-0.1045,-10.5195,0.0005
2023-12-13 09:07:00,41180.47,-5.3535,-3.364,1.9895,-3.364,1.9895,-5.3535,45.6168,0.1651,4.0076,0.0
2023-12-13 09:08:00,41166.0,-5.7514,-5.1998,0.5516,-5.1998,0.5516,-5.7514,46.5871,0.2234,9.4138,-0.0002
2023-12-13 09:09:00,41157.66,-6.2366,-7.2441,-1.0075,-7.2441,-1.0075,-6.2366,39.6892,-0.1911,39.4014,-0.0005
2023-12-13 09:10:00,41155.0,-6.3743,-8.9755,-2.6011,-8.9755,-2.6011,-6.3743,42.718,0.1528,47.7643,-0.001
